id	icon_bg_type	range_key	np	sp
940200201	6	one	0	0
9051	5			
318404	5			
4502605	5			
4600901	5			
4600905	5			
950700101	6	one	0	0
9031	5			
322501	5			
9025	5			
9022	5			
9021	5			
322502	5			
9019	5			
9014	5			
9013	5			
322503	5			
9011	5			
4502602	5			
9009	5			
401201304	6	one	20	0
501900304	6	one	20	0
401200304	6	one	20	0
9007	5			
602101302	6	one	20	0
803400302	6	one	0	100
326601	5			
9005	5			
200100201	5	one_except_self	5	0
200100203	5	one_except_self	5	0
200100205	5	one_except_self	5	0
9004	5			
304801304	6	one	20	0
9002	5			
801300202	6	one_row	0	0
404000401	5	summon_area	0	100
8574	5			
8573	5			
326604	5			
4601104	5			
8567	5			
8563	5			
200100101	6	one	0	0
200100103	6	one	0	0
200100105	6	one	0	0
600500105	6	one	0	0
8561	5			
304800303	6	one	20	0
330702	5			
8558	5			
703300501	1	summon_area	0	100
710100104	6	one	0	0
330703	5			
907800201	6	one	0	0
4601101	5			
4601105	5			
330704	5			
400700101	6	one	0	0
400700105	6	one	0	0
500401301	6	all	20	0
330705	5			
1030202	3	one	0	0
334801	5			
8530	5			
500301303	6	all	20	0
8545	5			
334802	5			
500300303	6	all	20	0
980101501	6	one	0	0
900400301	6	one_row	0	0
908800501	6	all	0	100
8543	5			
8542	5			
8541	5			
910900201	6	one_col	0	0
710101304	6	one_row	20	0
710100304	6	one_row	20	0
200101305	5	all	10	0
334805	5			
200100301	5	all	10	0
500300103	6	one	0	0
303200203	6	one_col	10	0
8537	5			
400700201	6	one	10	0
400700205	6	one	10	0
8536	5			
8535	5			
4503004	5			
703301301	6	one	20	0
904600301	6	one	0	0
8533	5			
8531	5			
8548	5			
8529	5			
980101701	6	one	0	0
980100701	6	one	0	0
908800701	6	all	0	0
4601403	5			
902500201	6	one	0	0
702801302	6	all	20	0
702800302	6	all	20	0
8526	5			
703300405	6	one	0	0
4503005	5			
913000101	6	one	0	0
500300203	6	one	10	0
400701301	6	one	20	0
400701305	6	one	20	0
400700301	6	one	20	0
400700305	6	one	20	0
601101304	6	one	20	0
8523	5			
601100304	6	one	20	0
8522	5			
4601404	5			
8518	5			
8515	5			
8512	5			
4503002	5			
8509	5			
303200103	6	one	0	0
8507	5			
4601503	5			
8504	5			
8502	5			
8501	5			
25203	6			
304101	5			
21702	6			
913000301	6	one	0	0
603210204	6	myself	5	0
304102	5			
25101	6			
302500302	6	all	20	0
23903	6			
304103	5			
24803	6			
4503204	5			
100300302	6	one	20	0
702800102	6	one	0	0
24601	6			
603200204	6	myself	5	0
24502	6			
304105	5			
921400101	6	all	0	0
308201	5			
24401	6			
4601603	5			
24101	6			
308202	5			
601100104	6	one	0	0
940300201	6	one	0	0
4503201	5			
24902	6			
4601501	5			
101900101	6	one	0	0
101900102	6	one	0	0
101901301	4	all	10	0
101900104	6	one	0	0
101900105	6	one	0	0
101901304	4	all	10	0
101901305	4	all	10	0
600600105	6	one_row	0	0
312301	5			
402300102	6	one	0	0
23801	6			
101900301	4	all	10	0
101900302	4	all	10	0
101900303	4	all	10	0
101900304	4	all	10	0
400200202	6	all	10	0
501901304	6	one	20	0
23702	6			
602100302	6	one	20	0
600600201	6	one_col	10	0
312304	5			
23501	6			
23301	6			
23203	6			
312305	5			
4601605	5			
316401	5			
23003	6			
909800101	6	one	0	0
910700401	6	one	0	0
801400202	2	all	0	0
600601305	6	one_col	20	0
600600305	6	one_col	20	0
304800204	6		0	0
316403	5			
402300202	6	one	10	0
302701304	6	all	20	0
101900201	4			
101900202	4			
101900203	4			
101900204	4			
101900205	4			
316405	5			
22803	6			
320501	5			
22702	6			
90031101	6	all	10	0
22602	6			
320502	5			
22502	6			
704400203	6			
22403	6			
302700104	5	one_row	0	0
400200102	6	one	0	0
22302	6			
22202	6			
320504	5			
501900204	6	one_col	10	0
402301302	6	one	20	0
304800304	6	one	20	0
803500102	6	all	0	0
4700104	5			
24903	6			
22003	6			
302700404	6	one	0	0
8549	5			
950800101	6	one	0	0
4601903	5			
21801	6			
21703	6			
324603	5			
710201304	6	one_row	20	0
304800104	6	one	0	0
703400101	6	one	0	0
324604	5			
21601	6			
304810204	6	all	0	30
302700204	6	all	10	0
324605	5			
21401	6			
328701	5			
601500305	6	one	20	0
701300105	6	one	0	0
21201	6			
328702	5			
803500302	6	all	0	100
21002	6			
21001	6			
328703	5			
20902	6			
20901	6			
20803	6			
328704	5			
20702	6			
701300201	2	one_row	10	0
902600201	6	one	0	0
328705	5			
20602	6			
332801	5			
4601901	5			
4601905	5			
702600302	6	all	20	0
501401301	6	one	10	0
501401305	6	one	10	0
501400301	6	one	10	0
501400305	6	one	10	0
332803	5			
701301305	2	all	10	0
701300305	2	all	20	0
20202	6			
332804	5			
710200104	6	one	0	0
913100701	1		0	0
4700312	5			
332805	5			
304810104	6	one_col	0	20
403900103	6	one_col	0	0
4602103	5			
501400101	6	one	0	0
501400105	6	one	0	0
902600401	6	one	0	0
1040302	4	all	0	0
302201301	6	one	20	0
302201305	6	one	20	0
302200301	6	one	20	0
302200305	6	one	20	0
913100301	6		0	0
304810404	6	all	0	30
336904	5			
900500301	6	all	0	0
501400401	1	summon_area	0	100
1040210	6	one	0	0
336905	5			
1040204	6	one	0	0
4602104	5			
702900102	6	one	0	0
1040202	3	one	0	0
703400205	5	all	5	0
302200101	6	one	0	0
302200105	6	one	0	0
913110501	6	all	0	100
1040107	6	all	0	0
403900203	6	one_row	10	0
501400201	5	one_except_self	5	0
300100205	6	one	10	0
304300301	6	one	20	0
304300305	6	one	20	0
300110301	6	one	20	0
300110305	6	one	20	0
703400301	5	all	10	0
4602105	5			
913100501	1		0	0
1040105	6	all	0	0
1040104	6	all	0	0
913110101	6	one	0	0
1040103	3	one	0	0
1100010131	6			
501401302	6	one	10	0
304300101	6	one	0	0
304300105	6	one	0	0
702901302	6	all	20	0
300110101	6	one	0	0
300110105	6	one	0	0
302200201	5	myself	0	0
302200205	5	myself	0	0
403901303	6	one	20	0
300101301	6	all	20	0
403900303	6	one	20	0
1030308	6	one	0	0
906500101	6	one	0	0
304300401	6	one_except_self	0	100
302103	5			
22601	6			
942100202	6	one_row	10	0
941700401	6	one	0	0
302104	5			
4700501	5			
4700505	5			
922900501	6	all	0	0
913110301	6		0	0
1030208	6	one	0	0
700300203	6	one_col	10	0
1030207	6	one	0	0
304300201	6	one	10	0
304300205	6	one	10	0
306202	5			
300110201	6	one	10	0
300110205	6	one	10	0
304310301	6	all	0	50
304310305	6	all	0	50
1030205	6	one	0	0
500410204	6	all	0	30
4700502	5			
8550	5			
4700703	5			
600700401	6	one_except_self	0	0
1010302	3	all	0	0
306205	5			
1010306	6	all	0	0
602800101	6	one	0	0
1100070307	6			
304310101	6	one_row	0	20
304310105	6	one_row	0	20
310302	5			
102200201	5	one	10	0
102200205	5	one	10	0
1020106	6	one	0	0
310303	5			
1030101	3	one	0	0
503001302	6	one	20	0
1020307	6	one	0	0
503000302	6	one	20	0
940400201	6	one	0	0
304310401	6	all	0	30
304310405	6	all	0	30
912100831	6	myself	0	0
1020306	6	one	0	0
950900101	6	one	0	0
1020209	6	one	0	0
750100204	6	all	10	0
1020208	6	one	0	0
314402	5			
600700105	6	one	0	0
1020202	4	one	0	0
602801301	6	one_row	20	0
503000102	6	one	0	0
304310201	6	all	0	30
304310205	6	all	0	30
1020109	6	one	0	0
1030103	3	one	0	0
1020102	4	one	0	0
1030104	6	one	0	0
1010309	6	all	0	0
1030105	6	one	0	0
600700201	5			
702401303	6	all	20	0
702400303	6	all	20	0
1030107	6	one	0	0
602800405	5	myself	0	0
1030108	6	one	0	0
1010305	6	all	0	0
1030109	6	one	0	0
4700702	5			
1030110	6	one	0	0
4700903	5			
904100301	6	one_col	0	0
600200202	6	tian	10	0
318504	5			
1010208	6	one	0	0
904200201	6	one	0	0
503000202	6	one_col	10	0
318505	5			
942000102	6	one	0	0
322601	5			
904300201	6	one	0	0
904301301	6	one_row	0	0
500801304	2	all	10	0
322602	5			
913210602	6	myself	0	0
910800402	6	one	0	0
400100302	6	all	20	0
322603	5			
910900402	6	one	0	0
1010105	6	one	0	0
911000101	6	one	0	0
940410201	6	one	0	0
1010103	3	one	0	0
911000201	6	one_row	0	0
1010101	3	one	0	0
322605	5			
1000309	6	one	0	0
600200402	6	all	20	0
1000304	6	one	0	0
201200101	6	one	0	0
201200103	6	one	0	0
201200105	6	one	0	0
4700901	5			
704000204	6		0	0
942000302	6	all	20	0
326703	5			
900600301	6	all	0	0
1000210	6	one	0	0
1000209	6	one	0	0
326704	5			
1000207	6	one	0	0
1000206	6	one	0	0
4701004	5			
326705	5			
703500205	6	one	10	0
330801	5			
1000108	6	one	0	0
500400103	6	one	0	0
4602803	5			
330802	5			
4701103	5			
909000101	6	one	0	0
90031501	6	one	10	0
330803	5			
502500303	6	one	20	0
703501301	6	one	20	0
22603	6			
703500301	6	one	20	0
4701005	5			
984210801	1	myself	0	0
984210201	6	one	0	0
330805	5			
984200701	1	myself	0	0
201201301	6	all	20	0
201201303	6	all	20	0
201201305	6	all	20	0
902700201	6	one	0	0
301200103	6	one	0	0
502500103	6	one	0	0
201200305	6	all	20	0
402900201	2	myself	0	30
402900205	2	myself	0	10
984200601	1	myself	0	0
500400203	5			
984110701	1	myself	0	0
900600101	6	myself	0	0
984110201	6	one	0	0
500410303	6	one	0	50
984100801	1	myself	0	0
334905	5			
502500403	6	one	0	0
201200203	6	one	10	0
201200205	6	one	10	0
4701105	5			
913200701	6	myself	0	0
984010701	1	myself	0	0
913210301	6	all	0	0
984000501	6	all	0	100
984000401	6	all	0	0
984000301	6		0	0
500410103	6	one_row	0	20
984000101	6	one	0	0
983630301	6	one	0	0
301200203	6	one	10	0
402901301	5	one_except_self	10	0
402901305	5	one_except_self	10	0
402900301	5	one_except_self	10	0
402900305	5	one_except_self	10	0
500400303	6	all	20	0
983610401	6	one	0	0
4603011	5			
913220501	6		0	0
980101801	6	one	0	0
700900402	1	summon_area	0	15
980101601	6	one	0	0
980101401	6	one	0	0
911100201	6	one	0	0
703000102	6	one	0	0
799980101	6	one	0	0
402900101	6	one	0	0
799990205	6	all	10	0
980101301	6	one	0	0
921600101	6	one	0	0
980101101	6	one	0	0
300102	5			
913220101	6	one	0	0
301201303	6	one	20	0
4603012	5			
301200303	6	one	20	0
101901302	4	all	10	0
980100601	6	one	0	0
799980205	6	all	10	0
799991301	6	one	20	0
799990301	6	one	20	0
980100501	6	all	0	100
913210101	6	one	0	0
750200204	6	all	10	0
913220701	6		0	0
304201	5			
980100301	6	all	0	0
4603001	5			
703001302	6	all	20	0
799981301	6	all	20	0
799980301	6	all	20	0
951900201	6	one	0	0
951700201	6	one	0	0
304203	5			
951600201	6	one	0	0
799981302	6	all	20	0
951500201	6	one	0	0
913220301	6		0	0
802100201	6	one_row	0	0
702501303	6	all	20	0
702500303	6	all	20	0
304205	5			
951400201	6	one	0	0
308301	5			
951300201	6	one	0	0
799990501	1	summon_area	0	100
4603014	5			
308302	5			
4603215	5			
302300205	6	one	5	0
951000201	6	myself	10	0
600801305	6	one	10	0
600800305	6	one	10	0
4603105	5			
950600201	6	one	0	0
308304	5			
950300201	6	one	0	0
400301302	6	tian	20	0
799990101	6	one	0	0
308305	5			
400300302	6	tian	20	0
312401	5			
4603204	5			
20301	6			
4603212	5			
312402	5			
402900105	6	one	0	0
704000205	6		0	0
4603102	5			
940510201	6	one	0	0
4603303	5			
502500202	6	one	10	0
502500203	6	one	10	0
400300102	6	one	0	0
502500204	6	one	10	0
300200203	6	one	10	0
300200204	6	one	10	0
312405	5			
304900304	6	one	20	0
702500103	6	one	0	0
940500201	6	one	0	0
500410201	6	all	0	30
1030203	3	one	0	0
316502	5			
1030204	6	one	0	0
500410205	6	all	0	30
951000101	6	one	0	0
316503	5			
1030206	6	one	0	0
780100203	5	one_except_self	5	0
600800105	6	one	0	0
316504	5			
304900104	6	one	0	0
4603202	5			
1030209	6	one	0	0
316505	5			
1030210	6	one	0	0
320601	5			
400300202	6	one_row	10	0
942001302	6	all	20	0
102600205	5			
320602	5			
8552	5			
4603305	5			
500401304	6	all	20	0
320603	5			
401901303	6	all	10	0
401901305	6	all	10	0
702800301	6	all	20	0
320604	5			
601401305	6	all	20	0
951000301	6	one_col	20	0
401900103	6	one	0	0
320605	5			
600300202	6	one_col	10	0
324701	5			
600701305	6	one	20	0
304900204	6	one_row	10	0
4603302	5			
324702	5			
4603503	5			
942100102	6	one	0	0
703000304	6	all	20	0
900700101	6	myself	0	0
200700402	6	one	5	0
200700404	6	one	5	0
703000305	6	all	20	0
20302	6			
502501301	6	one	20	0
502501303	6	one	20	0
502501305	6	one	20	0
324705	5			
300201303	6	one	20	0
200701302	2	one	10	0
200701304	2	one	10	0
300201304	6	one	20	0
300201305	6	one	20	0
328802	5			
200700302	2	one	10	0
200700304	2	one	10	0
902800401	6	one	0	0
328803	5			
600300104	6	one	0	0
703600101	6	one	0	0
942300102	6	one	0	0
704100204	6	one_row	10	0
942100302	6	all	20	0
703300205	6	all	10	0
940210201	6	one	0	0
900700301	6	all	0	0
750100105	6	one	0	0
200700202	6	one	0	0
200700204	6	one	0	0
4603505	5			
911200201	6	myself	0	0
601900103	6	one	0	0
909700101	6	all	0	0
302300101	6	one	0	0
302300105	6	one	0	0
332903	5			
907000401	6	one	0	0
404000203	6	one_row	10	0
942200305	6	one	20	0
300200201	6	one	10	0
200700102	6	one	0	0
200700104	6	one	0	0
401900102	6	one	0	0
401900303	6	all	10	0
703601301	6	one	20	0
911210401	6	all	0	0
401900104	6	one	0	0
942200304	6	one	20	0
942200303	6	one	20	0
337002	5			
942200301	6	one	20	0
704200301	6	one	20	0
703100302	6	one	20	0
337003	5			
902800201	6	one	0	0
601901303	6	all	20	0
911200401	6	one	0	0
337004	5			
941500201	6	all	0	0
302300201	6	one	5	0
913300101	6	one	0	0
404001303	6	all	20	0
300201301	6	one	20	0
404000303	6	all	20	0
300200301	6	one	20	0
300200305	6	one	20	0
701000202	6	one_col	10	0
601400304	6	all	20	0
600200101	6	one	0	0
302300301	6	one	10	0
703600501	1	summon_area	0	100
911210601	6	myself	0	0
302300302	6	one	10	0
302300303	6	one	10	0
102600302	6	one_row	20	0
702200103	6	one	0	0
404000103	6	one	0	0
300200101	6	one	0	0
300200105	6	one	0	0
802700201	6	all	0	0
300200103	6	one	0	0
911200601	6	myself	0	0
302301301	6	one	10	0
302301305	6	one	10	0
911210201	6	myself	0	0
302300305	6	one	10	0
704200102	6	one	0	0
932600101	6	one_col	0	0
201500103	6	one	0	0
942101301	6	all	20	0
942100305	6	all	20	0
942100303	6	all	20	0
23503	6			
304800305	6	one	20	0
942100205	6	one_row	10	0
703100102	6	one	0	0
911210801	6	myself	0	0
603500204	6	one	10	0
4702203	5			
600301302	6	all	20	0
921700101	6	one	0	0
702801303	6	all	20	0
903701301	6	one_col	0	0
704300101	6	one	0	0
600900505	6	one	0	0
600300302	6	all	20	0
601400104	6	one	0	0
940600201	6	one	0	0
603000205	6	all	10	0
942100103	6	one	0	0
306301	5			
780100302	6	one	20	0
942001301	6	all	20	0
9001	5			
306302	5			
4702204	5			
600900601	6	myself	0	0
710101305	6	one_row	20	0
600900105	6	one	0	0
603001301	6	one	20	0
603000301	6	one	20	0
801500301	6	all	0	100
603500404	6	one	10	0
4702303	5			
9705	5			
701001302	6	one	20	0
501000202	6	one	10	0
401401304	6	one	20	0
310401	5			
401400304	6	one	20	0
600900201	6	all	10	0
702601303	6	all	20	0
702600303	6	all	20	0
903300301	6	one	0	0
102600301	6	one_row	20	0
780200401	6	all	5	0
310403	5			
922900201	6	myself	0	0
941910401	5			
704200101	6	one	0	0
310404	5			
700500203	6	one	0	0
600901305	6	all	20	0
600900305	6	all	20	0
310405	5			
603500203	6	one	10	0
301800202	6	one	10	0
403501304	6	all	20	0
4702403	5			
501001302	6	all	20	0
403500304	6	all	20	0
501000302	6	all	20	0
200700105	6	one	0	0
941900301	6	all	20	0
1030301	4	one	0	0
802200401	6	one_except_self	0	0
1030302	4	one	0	0
4800601	5			
1030303	4	one	0	0
603000101	6	one_row	0	0
1030304	6	one	0	0
940610201	6	one	0	0
603010205	6	all	0	30
403500104	6	one_row	0	0
501000102	6	one	0	0
4702404	5			
1030307	6	one	0	0
801600101	6	one	0	0
401400204	6	one	10	0
503101302	6	all	20	0
1030309	6	one	0	0
503100302	6	all	20	0
942201302	6	one	20	0
603011301	6	one	0	0
603010301	6	one	0	50
4800803	5			
318604	5			
951100101	6	one	0	0
907600301	6	one_row	0	0
102200305	2	one	20	0
780200203	6	all	5	0
4702405	5			
322701	5			
601400101	6	one	0	0
301800102	6	one	0	0
1100020020	6			
200200301	5	all	20	0
200200303	5	all	20	0
403500204	6	all	10	0
601400105	6	one	0	0
322703	5			
913800301	6	all	0	100
4800804	5			
800600301	6	all	0	100
322704	5			
1100010100	6			
4702402	5			
1100010132	6			
322705	5			
102101301	2	all	10	0
200200201	5	all	10	0
200200203	5	all	10	0
200200205	5	all	10	0
703100202	6	one_row	10	0
326802	5			
902900201	6	one	0	0
4702505	5			
4800801	5			
326803	5			
102101303	2	all	10	0
704200303	6	one	20	0
704200305	6	one	20	0
942200102	6	one	0	0
200200101	6	one	0	0
200200103	6	one	0	0
900800101	6	myself	0	0
326805	5			
4702612	5			
330901	5			
923300301	6	all	0	100
901300301	5	all	0	0
4702502	5			
202301301	5	one	10	0
202301303	5	one	10	0
202301305	5	one	10	0
4801003	5			
907100201	6	one	0	0
202300301	5	one	10	0
202300303	5	one	10	0
202300305	5	one	10	0
330904	5			
4702605	5			
4800901	5			
502600203	6	all	10	0
8554	5			
1100050052	5			
913400301	6	all	0	0
703101302	6	one	20	0
703101304	6	one	20	0
601500201	6	all	10	0
202300201	5	myself	0	0
202300203	5	myself	0	0
202300205	5	myself	0	0
940100201	6	one	0	0
335003	5			
601600303	6	one	20	0
911300201	6	two_row	0	0
200201303	5	all	20	0
200201305	5	all	20	0
4702614	5			
4801103	5			
921800101	6	one	0	0
9706	5			
202300101	6	one_col	0	0
202300103	6	one_col	0	0
202300105	6	one_col	0	0
502601303	6	one	20	0
601500104	6	one	0	0
502600303	6	one	20	0
903400101	6	one	0	0
402000102	6	one	0	0
402000103	6	one	0	0
402000104	6	one	0	0
102100302	2	all	10	0
933510101	6	all	0	0
4702804	5			
21202	6			
4801104	5			
933100602	6	one	0	0
911700101	6	all	0	0
910700402	6	one	0	0
911300401	6	one	0	0
703000205	6	one_row	10	0
4702903	5			
933100101	6	one_row	0	0
913400101	6	myself	0	0
932900701	6	one	0	0
304301303	6	one	20	0
907600101	6	one	0	0
932900201	6	all	0	0
4702801	5			
701100202	5	one_except_self	5	0
601501304	6	one	20	0
601500304	6	one	20	0
502600103	6	one	0	0
932900101	6	one	0	0
100401304	2	all	20	0
300202	5			
932800501	6	all	0	100
911100301		all	0	0
4702904	5			
24402	6			
930200101	6	one	0	0
914100301	6	one	0	0
600900202	6	all	10	0
300204	5			
4702802	5			
932700301	6	all	0	0
4703003	5			
300205	5			
501800104	6	one	0	0
304301	5			
932600201	6	one_row	0	0
304500301	6	one	20	0
304500302	6	one	20	0
304302	5			
802300401	6	all	0	0
300400103	6	one	0	0
932500201	6	one_row	0	0
304303	5			
603100101	6	one	0	0
932400201	6	one_col	0	0
102300203	5	all	10	0
304304	5			
701100302	5	all	10	0
400400102	6	one	0	0
932800701	6	one	0	0
304305	5			
402000205	6	one	10	0
300800204	6	one	10	0
704300105	6	one	0	0
4702902	5			
700100201	5			
904000111	5			
603100205	6	all	10	0
4801403	5			
102100201	5	one	10	0
308403	5			
100701301	6	one	20	0
931500101	2	one	0	0
21203	6			
308404	5			
4801301	5			
102100205	5	one	10	0
913900401	6	all	0	100
603101301	6	all	20	0
603100301	6	all	20	0
312501	5			
930900201	6	one	0	0
930900101	6	one	0	0
4703104	5			
400400202	6	one_row	10	0
4801404	5			
300801304	6	one	20	0
304500103	6	one	0	0
300800304	6	one	20	0
305000404	6	one	0	0
913200603	6	one	0	0
4801302	5			
312504	5			
401200104	6	one	0	0
400100301	6	all	20	0
930300201	6	one	0	0
312505	5			
700100604	6	one_row	0	0
24403	6			
600500202	6	one_row	10	0
702201304	6	all	20	0
702200304	6	all	20	0
316602	5			
305000204	5	all	10	0
603100501	6	one	0	0
8555	5			
906100603	6	one	0	0
400401302	6	all	20	0
700100301	6	all	20	0
400400302	6	all	20	0
316604	5			
700100204	5			
9003	5			
923300201	6	one_row	0	0
316605	5			
305000504	6	one	0	0
320701	5			
201100302	5	all	10	0
301000203	6	one	10	0
940710201	6	one	0	0
320702	5			
100100104	6	one	0	0
300400102	6	one	0	0
9707	5			
320703	5			
600500402	5			
305001304	6	one	20	0
942301302	6	myself	20	0
305000304	6	myself	20	0
100200201	5	one	10	0
922900401	6	all	0	100
704300204	6	all	10	0
942300302	6	myself	20	0
4703304	5			
900900301	6	all	0	0
951200101	6	one	0	0
700100404	6	one	0	0
402000302	6	all	20	0
324802	5			
402000304	6	all	20	0
602100103	6	one	0	0
305000104	6	one	0	0
324803	5			
904201301	6	one_row	0	0
922800602	6	one	0	0
4900003	5			
324804	5			
704401303	6	one	20	0
4703301	5			
909300101	6	one	0	0
324805	5			
100401302	2	all	20	0
328901	5			
704400301	6	one	20	0
704400303	6	one	20	0
908800301	6	all	0	0
328902	5			
500600305	2	all	10	0
4703404	5			
922500401	6	one	0	0
328903	5			
913900506	6	myself	0	0
4900004	5			
922400301	6	all	0	0
903000201	6	one	0	0
710100401	1	summon_area	0	100
602100303	6	one	20	0
922400201	6	all	0	0
328905	5			
913500101	6	one	0	0
333001	5			
600600104	6	one_row	0	0
303201304	6	one	20	0
900900101	6	myself	0	0
333002	5			
922000101	6	one	0	0
933100201	6	all	0	0
4900001	5			
333003	5			
101101301	5	all	10	0
911600301	6	all	0	100
702500301	6	all	20	0
333004	5			
4703504	5			
907200201	6	one	0	0
903800101	6	one	0	0
333005	5			
4900104	5			
304500201	2	one	5	0
304500205	2	one	5	0
910600401	6	all	0	0
911400601	6	myself	0	0
710100105	6	one	0	0
4900002	5			
920500101	6	one	0	0
4900203	5			
337103	5			
503100205	6	one_row	10	0
4703501	5			
4703505	5			
337104	5			
908800202	6	one	0	0
4900101	5			
4900105	5			
710100201	6	one	10	0
703300102	6	one_row	0	0
907800601	6	one	0	0
302500301	6	all	20	0
22101	6			
302500303	6	all	20	0
921900101	6	one	0	0
910000301	6	one	0	0
304501301	6	one	20	0
304501305	6	one	20	0
402001303	6	all	20	0
304500305	6	one	20	0
601600104	6	one_col	0	0
710100305	6	one_row	20	0
4900102	5			
4900106	6			
4900303	5			
403101301	6	one	20	0
600600302	6	one_col	20	0
4703601	5			
4703605	5			
4801901	5			
913210201	6	all	0	0
304500101	6	one	0	0
304500105	6	one	0	0
703301302	6	one	20	0
703300302	6	one	20	0
913200601	6	one	0	0
704400105	6	one	0	0
8556	5			
913200501	6	one	0	100
302301	5			
980100702	6	one	0	0
4900304	5			
500600205	6	one	5	0
802400201	6	all	0	0
601601304	6	one	20	0
601600304	6	one	20	0
101100203	5	all	5	0
302303	5			
704500105	6	one	0	0
4900403	5			
750100102	6	one	0	0
302304	5			
906100602	6	one	0	0
913200301	6	myself	0	40
930300101	6	one	0	0
601101305	6	one	20	0
401500104	6	one	0	0
601100305	6	one	20	0
913200101	6	one	0	0
503200202	6	one	10	0
703401301	5	all	10	0
306402	5			
913900508	6	myself	0	0
922500201	6	one_row	0	0
913900504	6	myself	0	0
306403	5			
4900404	5			
600700402	6	one_except_self	0	0
401500404	6	one	0	0
306404	5			
913900101	6	one	0	0
803400101	6	one_row	0	0
4900302	5			
603200101	6	one	0	0
940810201	6	one	0	0
603210205	6	myself	5	0
22102	6			
600900302	6	all	20	0
710100204	6	one	10	0
304000202	6	one_col	10	0
913800101	6	one	0	0
4900401	5			
401500204	6	one_col	10	0
503201302	6	all	20	0
702800103	6	one	0	0
503200302	6	all	20	0
603200205	6	myself	5	0
603211301	6	one	20	100
603210301	6	one	20	0
101901303	4	all	10	0
700500105	6	one	0	0
951300101	6	one	0	0
704500201	6	one_row	10	0
314601	5			
704500205	6	one_row	10	0
601100105	6	one	0	0
913110201	6	one_col	0	0
603201301	6	all	20	100
603200301	6	all	20	0
4900603	5			
100301301	6	one	20	0
314603	5			
100301302	6	one	20	0
304001302	6	all	20	0
4802201	5			
401501304	6	one	10	0
4900501	5			
401500304	6	one	10	0
700700101	6	one	0	0
314605	5			
100301304	6	one	20	0
318701	5			
704400404	6	one	0	0
402101305	6	one	20	0
101100105	6	one	0	0
318702	5			
4900604	5			
911210202	6	myself	0	0
304000102	6	one	0	0
600600202	6	one_col	10	0
4704103	5			
909100101	6	one	0	0
4900502	5			
318704	5			
4802411	5			
702400103	6	one	0	0
603210101	6	one	0	0
318705	5			
901000101	6	myself	0	0
322801	5			
301500103	6	one	0	0
4900601	5			
4900605	5			
322802	5			
100300105	6	one	0	0
701300303	2	all	20	0
600700102	6	one	0	0
322803	5			
703401302	5	all	10	0
703401304	5	all	10	0
22103	6			
322804	5			
700500201	6	one	0	0
4704002	5			
912100401	6	myself	0	0
322805	5			
304810303	6	one	0	50
326901	5			
302600103	6	one	0	0
500601303	2	all	10	0
704400204	6			
500600303	2	all	10	0
4704101	5			
4704105	5			
901000301	6	all	0	0
326903	5			
4900701	5			
4900705	5			
102400201	5	all	5	0
911500201	6	two_row	0	0
102400202	5	all	5	0
912100601	6	myself	0	0
403100101	6	one	0	0
403100105	6	one	0	0
912100411	6	myself	0	0
500600103	6	one	0	0
4900804	5			
911100501	6	one	0	0
4704102	5			
909400101	6	one	0	0
4704303	5			
710201305	6	one_row	20	0
710200305	6	one_row	20	0
331003	5			
403100401	5	summon_area	0	100
912100501	6	myself	0	0
600900301	6	all	20	0
331004	5			
4704205	5			
4802501	5			
700300103	6	one	0	0
331005	5			
4900805	5			
903100201	6	one	0	0
600701304	6	one	20	0
911500401	6	one	0	0
933100603	6	one	0	0
335102	5			
403100201	5	myself	0	0
403100205	5	myself	0	0
500600203	6	one	5	0
335103	5			
101801301	6	one	20	0
100400304	2	all	20	0
701300202	2	one_row	10	0
335104	5			
102401301	5	all	10	0
4900802	5			
911400201	6	myself	0	0
335105	5			
1100010261	6			
902600301	6	one	0	0
4704301	5			
907300201	6	one_row	0	0
913220602	6		0	0
1100010341	6			
4900901	5			
4900905	5			
403200303	6	all	20	0
501900101	6	one	0	0
911210701	6	myself	0	0
710200105	6	one	0	0
403101305	6	one	20	0
403100301	6	one	20	0
403100305	6	one	20	0
101101302	5	all	10	0
4901004	5			
100400201	2	one	5	0
100400202	2	one	5	0
100400203	2	one	5	0
100400204	2	one	5	0
100400205	2	one	5	0
4900902	5			
200400101	6	one	0	0
703400102	6	one	0	0
101101305	5	all	10	0
913100302	6		0	0
4704401	5			
100400401	5	summon_area	0	100
800400301	6	all	0	100
300301	5			
4901001	5			
4901005	5			
1100040021	5			
300302	5			
702900103	6	one	0	0
301800305	6	one	20	0
4704504	5			
500100304	6	one	20	0
1100030021	6			
911100401	6	one	0	0
4901104	5			
300304	5			
100400101	6	one	0	0
100400102	6	one	0	0
100400103	6	one	0	0
100400104	6	one	0	0
100400105	6	one	0	0
603301301	6	one	20	0
603300301	6	one	20	0
100401305	2	all	20	0
401400103	6	one	0	0
500100104	6	one	0	0
4704505	5			
400500202	6	one	10	0
100400302	2	all	20	0
100400303	2	all	20	0
4901105	5			
1010102	3	one	0	0
802500201	6	one_col	0	0
702901303	6	all	20	0
702900303	6	all	20	0
1010104	6	one	0	0
704501303	6	all	20	0
913100102	6	one	0	0
300500205	6	one	10	0
1010106	6	one	0	0
910900401	6	one	0	0
800400101	6	one_col	0	0
930400101	6	one	0	0
1010108	6	one	0	0
