id	dirll	name	nameEng	quality	m_Desc	desc	role_id	role_tag	add_role_id	summon	fit_result	unite	uniteLabel	subTfSkills	skills	jcSkills	tfSkills	tcSkills	card_type	break_id	breakModels	skin	skinMinBreakLv	itemId	coreItemId	key	model	career	main_type	attack	defense	maxhp	speed	crit	crit_rate	resist	hit	np	sp_race	sp_race2	sp	overLoad	hot	nMoveType	nClass	nStep	sMech	equip_suits	fight_cost	grids	gridsIcon	halo	get_from_gm	isActionLog	isUseCommon	base_card	changeCardIds	notBuyAllTcSkills	notBuyChangeCardIds	enum	pos_enum
30090	30090	クトゥルフ	???	4	クトゥルフという名の幻像	クトゥルフという名の戦士	30090	30090						30090	300900101;300900201;300900301;300901301;4300901	300900101;300900201;300900301;300901301	4300901		1	31141			{}	43009	103009	30090	3009001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30100	30100	ポンゴ	PONGO	4	エルモブルデという名の幻像	ポンゴという名の戦士	30100	30100	80160	10000018				30100	301000101;301000201;301000301;301001301;4301001;301000401	301000101;301000201;301000301;301001301	4301001	301000401	1	31241	3010001;3010002;3010002;3010002	3010003	"{""3010001"": 1, ""3010002"": 2}"	43010	103010	30100	3010001	1	2	168	89	1309	109	1.5	0.05	0	0	0	5	10	30	1	100	2	3	0	3	234;223;203	0		effective_range_30100	30100	True	True	False	True	{}	{}	{}		2;7
30110	30110	メルヴィル	???	4	メルヴィルという名の幻像	メルヴィルという名の戦士	30110	30110						30110	301100101;301100201;301100301;301101301;4301101	301100101;301100201;301100301;301101301	4301101		1	31341			{}	43011	103011	30110	3011001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30120	30120	シヴァ	SIVA	4	シヴァという名の幻像	シヴァという名の戦士	30120	30120						30120	301200101;301200201;301200301;301201301;4301201	301200101;301200201;301200301;301201301	4301201		1	31441	3012001;3012002;3012002;3012002		"{""3012001"": 1, ""3012002"": 2}"	43012	103012	30120	3012001	1	1	178	87	1332	111	1.5	0.05	0	0	0	5	10	30	1	100	2	3	0	3	202;217;230	0	11	effective_range_30120	30120	True	True	False	True	{}	{}	{}	8	2;7
30130	30130	ヘリコプリオン	EDESTUS	3	ヘリコプリオンという名の幻像	ヘリコプリオンという名の戦士	30130	30130						30130	301300101;301300201;301300301;301301301;4301301	301300101;301300201;301300301;301301301	4301301		1	31101	3013001;3013002;3013002;3013002		"{""3013001"": 1, ""3013002"": 2}"	43013	103013	30130	3013001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		2
30140	30140	ハスティ	???	3	ハスティという名の幻像	ハスティという名の戦士	30140	30140						30140	301400101;301400201;301400301;301401301;4301401	301400101;301400201;301400301;301401301	4301401		1	31201			{}	43014	103014	30140	3014001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		7
30150	30150	シャスタ	???	4	シャスタという名の幻像	シャスタという名の戦士	30150	30150						30150	301500101;301500201;301500301;301501301;4301501	301500101;301500201;301500301;301501301	4301501		1	31341	3015001;3015002;3015002;3015002		"{""3015001"": 1, ""3015002"": 2}"	43015	103015	30150	3015001	2	1	182	88	1344	106	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	203;212;217	0		effective_range_30150	30150	True	True	False	True	{}	{}	{}		2
30160	30160	ドードー	???	3	ドードーという名の幻像	ドードーという名の戦士	30160	30160						30160	301600101;301600201;301600301;301601301;4301601	301600101;301600201;301600301;301601301	4301601		1	31401			{}	43016	103016	30160	3016001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30170	30170	レニ	???	4	レニという名の幻像	レニという名の戦士	30170	30170						30170	301700101;301700201;301700301;301701301;4301701	301700101;301700201;301700301;301701301	4301701		1	31141			{}	43017	103017	30170	3017001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		2;7
30180	30180	マカイロドス	MACHAIRODUS	6	特殊多重計算により,マカイロドスのデータを基に生成された幻像	マカイロドスという名の戦士	30180	30180						30180	301800101;301800201;301800301;301801301;4301801	301800101;301800201;301800301;301801301	4301801		1	31261	3018001;3018002;3018002;3018002	3018003;3018004	"{""3018001"": 1, ""3018002"": 2}"	43018	103018	30180	3018001	1	1	190	94	1391	107	1.5	0.1	0.1	0	0	5	10	30	1	100	2	3	0	3	223;202;217	0		effective_range_30180	30180	True	True	False	True	{}	{}	{}		2
30190	30190	アイアンジョー	???	3	アイアンジョーという名の幻像	アイアンジョーという名の戦士	30190	30190						30190	301900101;301900201;301900301;301901301;4301901	301900101;301900201;301900301;301901301	4301901		1	31301	3019001;3019002;3019002;3019002		"{""3019001"": 1, ""3019002"": 2}"	43019	103019	30190	3019001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		1
30200	30200	ダイアウルフ	DIREWOLF	4	ダイアウルフという名の幻像	ダイアウルフという名の戦士	30200	30200						30200	302000101;302000201;302000301;302001301;4302001	302000101;302000201;302000301;302001301	4302001		1	31441	3020001;3020002;3020002;3020002	3020003;3020004	"{""3020001"": 1, ""3020002"": 2}"	43020	103020	30200	3020001	2	1	178	92	1274	108	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	202;212;217	0		effective_range_30200	30200	True	True	False	True	{}	{}	{}		2
30210	30210	スピノローズ	???	4	スピノローズという名の幻像	スピノローズという名の戦士	30210	30210						30210	302100101;302100201;302100301;302101301;4302101	302100101;302100201;302100301;302101301	4302101		1	31141	3021002		"{""3021002"": 1}"	43021	103021	30210	3021001	2	1	138	93	1390	115	1.5	0.03	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30220	30220	レックス	REX	6	レックスという名の幻像	レックスという名の戦士	30220	30220						30220	302200101;302200201;302200301;302201301;4302201	302200101;302200201;302200301;302201301	4302201		1	31261	3022001;3022002;3022002;3022002	3022003;3022004	"{""3022001"": 1, ""3022002"": 2}"	43022	103022	30220	3022001	2	1	181	94	1364	108	1.5	0.1	0.1	0	0	5	10	30	1	100	2	3	0	3	223;203;212	0		effective_range_30220	30220	True	True	False	True	{}	{}	{}	8	2;7
30230	30230	スターナス	STURNUS	5	スターナスという名の幻像	スターナスという名の戦士	30230	30230						30230	302300101;302300201;302300301;302301301;4302301	302300101;302300201;302300301;302301301	4302301		1	31351	3023001;3023002;3023002;3023002		"{""3023001"": 1, ""3023002"": 2}"	43023	103023	30230	3023001	2	1	177	93	1344	108	1.5	0.08	0	0	0	5	10	30	1	100	2	3	0	3	224;212;203	0		effective_range_30230	30230	True	True	False	True	{}	{}	{}	8	2;8
30240	30240	アズダルコ	AZHDARCHO	3	アズダルコという名の幻像	アズダルコという名の戦士	30240	30240						30240	302400101;302400201;302400301;302401301;4302401	302400101;302400201;302400301;302401301	4302401		1	31401			{}	43024	103024	30240	3024001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30250	30250	ステーゴス	STEGOSAURUS	5	ステゴスという名の幻像	ステゴスという名の戦士	30250	30250						30250	302500101;302500201;302500301;302501301;4302501	302500101;302500201;302500301;302501301	4302501		1	31151	3025001;3025002;3025002;3025002	3025003	"{""3025001"": 1, ""3025002"": 2}"	43025	103025	30250	3025001	2	1	181	90	1327	111	1.5	0.08	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_30250	30250	True	True	False	True	{}	{}	{}		8;7
30260	30260	ティラノス	TYRANT	6	ティラノスという名の幻像	ティラノスという名の戦士	30260	30260						30260	302600101;302600201;302600301;302601301;4302601	302600101;302600201;302600301;302601301	4302601		1	31261	3026001;3026002;3026002;3026002	3026003	"{""3026001"": 1, ""3026002"": 2}"	43026	103026	30260	3026001	2	1	184	94	1393	108	1.5	0.1	0.1	0	0	5	10	30	1	100	2	3	0	3	223;217;212	0		effective_range_30260	30260	True	True	False	True	{}	{}	{}		2;7
30270	30270	アンキロ	ANKYLOSAURUS	5	アンキロスという名の幻像	アンキロスという名の戦士	30270	30270						30270	302700101;302700201;302700301;302701301;4302701	302700101;302700201;302700301;302701301	4302701		1	31351	3027001;3027002;3027002;3027002	3027003	"{""3027001"": 1, ""3027002"": 2}"	43027	103027	30270	3027001	2	1	176	91	1299	113	1.5	0.08	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_30270	30270	True	True	False	True	{}	{}	{}		7;2
30280	30280	ヴェロキラ	VELOCIRAPTOR	4	ヴェロキラという名の幻像	ヴェロキラという名の戦士	30280	30280						30280	302800101;302800201;302800301;302801301;4302801	302800101;302800201;302800301;302801301	4302801		1	31441			{}	43028	103028	30280	3028001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30290	30290	ブロント	BRONTO	3	ブロントという名の幻像	ブロントという名の戦士	30290	30290						30290	302900101;302900201;302900301;302901301;4302901	302900101;302900201;302900301;302901301	4302901		1	31101			{}	43029	103029	30290	3029001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30300	30300	ブルーバック	BLUEBUCK	4	ブルーバックという名の幻像	ブルーバックという名の戦士	30300	30300						30300	303000101;303000201;303000301;303001301;4303001	303000101;303000201;303000301;303001301	4303001		1	31241			{}	43030	103030	30300	3030001	2	1	201	97	1273	110	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	220;234;210	0		effective_range_01		False	True	False	True	{}	{}	{}		
30310	30310	メガロ	MEGALOCEROS	5	メガロという名の幻像	メガロという名の戦士	30310	30310						30310	303100101;303100201;303100301;303101301;4303101	303100101;303100201;303100301;303101301	4303101		1	31151	3031001;3031002;3031002;3031002	3031003;3031004	"{""3031001"": 1, ""3031002"": 2}"	43031	103031	30310	3031001	2	1	184	92	1274	109	1.5	0.1	0	0	0	5	10	30	1	100	2	3	0	3	203;212;217	0		effective_range_30310	30310	True	True	False	True	{}	{}	{}		2;7
30320	30320	ペロ	PELOROVIS	5	ペロという名の幻像	ペロという名の戦士	30320	30320						30320	303200101;303200201;303200301;303201301;4303201	303200101;303200201;303200301;303201301	4303201		1	31251	3032001;3032002;3032002;3032002	3032003;3032004	"{""3032001"": 1, ""3032002"": 2}"	43032	103032	30320	3032001	2	1	174	93	1288	110	1.5	0.08	0	0	0	5	10	30	1	100	2	3	0	3	223;212;217	0		effective_range_30320	30320	True	True	False	True	{}	{}	{}		2;8
30400	30400	バッドランズ	BADLANDS	6	特殊多重計算により,バッドランズのデータを基に生成された幻像	バッドランズという名の戦士	30400	30400						30400	304000101;304000201;304000301;304001301;4304001	304000101;304000201;304000301;304001301	4304001		1	31461	3040001;3040002;3040002;3040002	3040003;3040004	"{""3040001"": 1, ""3040002"": 2}"	43040	103040	30400	3040001	2	2	177	93	1407	115	1.5	0.05	0.1	0	0	5	10	30	1	100	2	3	0	3	223;212;217	0		effective_range_30400	30400	True	True	False	True	{}	{}	{}		7;2
30420	30420	リンクス	LYNX	6	リンクスという名の幻像	リンクスという名の戦士	30420	30420	80190	10000020				30420	304200101;304200201;304200301;304201301;4304201;304200501	304200101;304200201;304200301;304201301	4304201	304200501	1	31161	3042001;3042002;3042002;3042002	3042003;3042004;3042005	"{""3042001"": 1, ""3042002"": 2}"	43042	103042	30420	3042001	2	2	179	94	1393	114	1.5	0.05	0.1	0	0	5	10	30	1	100	2	3	0	3	202;212;217	0		effective_range_30420	30420	True	True	False	True	{}	{}	{}		2;9
30430	30430	レプス	LEPUS	6	レプスという名の幻像	レプスという名の戦士	30430	30430			30431	30010;30011;30020;30030;30040;30050;30060;30070;30080;30090;30100;30110;30120;30130;30140;30150;30160;30170;30180;30190;30200;30210;30220;30230;30240;30250;30260;30270;30280;30290;30300;30310;30320;30400;30420;30480;30490;30500;90251;101001;101005;301001;1030010;1030020;1030040;1030050;1030080;1030100;1030120;1030150;1030180;1030200;1030220;1030230;1030250;1030260;1030270;1030310;1030320;1030400;1030420;1030430;1030431;1030480;1030481;1030490;1030500;1030501;10000009;50410111;50410211;90101112;90101113;90101114;90101115;90101212;90101312;90101313;90101314;90101412;90101413;90101414;90101512;90101515;90101612;90101613;90101614;90101712;90101713;90101714;90101812;90101815;90101912;90101913;90101914;90102112;90102113;90102212;90102213;90102312;90102412;90102413;90102415;90102512;90102513;90102612;90102712;90102713;90102812;90102813;90102912;90103112;90103212;90103312;90103412;90103414;90103512;90103612;90103712;90103812;90103814;90104112;90104212;90104312;90104412;90104512;90104612;90104712;90104812;90105112;90105212;90105312;90105315;90105412;90105415;90105512;90105612;90105712;90105812;90105815;90105912;90105915;90106112;90106113;90106114;90106212;90106215;90106312;90106315;90106412;90106512;90106515;90107113;90107214;90107314;90107315;90107415;90107514;91501001;91502001;91503001;91504001;91505001;91506001;91507001;91508001;91509001;91510001;91511001;91512001;91513001;91514001;91515001;91516001;91517001;91518001;91519001;91520001;91521001;91522001;95020101;95020102;95020203;95020303;95020401;95020402;95020501;95020502;95020603;95020703;95020803;95020901;95020902;95021003;98002001;98002002;98002005;98004001;99990012;100110033;100110113;100110123;100110143;100110163;100110253;100110273;100110283;100110293;100110353;100110453;100200403;100200514;120100143;120100163;120100164;120100243;120100343;120100363;120100364;120100453;120100493;120100553;120100653;120101161;120101191;120101263;120101295;120101483;120101542;120101543;120101552;120200101;120200204;120512112;120606113;120610113;120712113;120712114;120712115;121011113;121214007;121214011;121214012;130100011;130100012;130100013;130100014;130100015;130100016;130100017;130100018;130100019;130100020;130100211;130100212;130100213;130100214;130100215;130100216;130100217;130100218;130100231;130100232;130100233;130100234;130100235;130100236;130100237;130100238;130100331;130100332;130100333;130100334;130100335;130100336;130100337;130100338;130100341;130100342;130100343;130100344;130100345;130100346;130100347;130100348;130100351;130100352;130100353;130100354;130100355;130100356;130100357;130100358;130100361;130100362;130100363;130100364;130100365;130100366;130100367;130100368;130100391;130100392;130100393;130100394;130100395;130100396;130100397;130100398;130100431;130100432;130100433;130100434;130100435;130100436;130100511;130100512;130100513;130100514;130100515;130100516;130200021;130200051;130200061;130200081;130200103;130200173;130200174;130200211;130200351;130200361;130200381;130200403;130200473;130200474;130200511;130300011;130300031;130300041;130300061;130300081;130300121;130300131;130300151;130300163;130300164;130300165;130300173;130300174;130300183;130300185;130300221;130300231;130300241;130300251;130300261;130300264;130300271;130300281;130300284;130300291;130300311;130300331;130300341;130300361;130300381;130300451;130300463;130300464;130300465;130300473;130300474;130300481;130300511;130300521;130300531;130300541;130300551;130300561;130300564;130300601;130300602;130400145;130400175;130400215;130400221;130400255;130400265;130400275;130400445;130400455;130400472;130400512;130400513;130400561;130400571;130500021;130500051;130500063;130500101;130500121;130500131;130500141;130500163;130500164;130500165;130500171;130500261;130500321;130500333;130500343;130500344;130500371;130500391;130500401;130500433;130500434;130500435;130500451;130500452;130500515;130500531;130600013;130600014;130600075;130600103;130600105;130600192;130600245;130600282;130600325;130600332;130600364;170111312	1;3;1;3;2;1	30430	304300101;304300201;304300301;304301301;4304301;304300401	304300101;304300201;304300301;304301301	4304301	304300401	1	31161	3043001;3043002;3043002;3043002	3043003	"{""3043001"": 1, ""3043002"": 2}"	43043	103043	30430	3043001	1	3	182	96	1390	110	1.5	0.1	0.1	0	0	5	10	30	1	100	2	3	0	3	202;224;217	0		effective_range_30430	30430	True	True	False	True	{}	{}	{}	8	2;7
30431	30430	レプス	LEPUS	6	レプスという名の幻像	レプスという名の戦士	30430	30431						30430	304310101;304310201;304310301;304311301;4304311	304310101;304310201;304310301;304311301	4304311		1	31161		3043102	{}			30431	3043101	2	2	182	96	1390	110	1.5	0.1	0.1	0	0	5	10	30		100	2	3	0	3	202;224;217	0		effective_range_30430	30430	True	True	False	False	{}	{}	{}		2;7
30480	30480	ウシュアイア	USHUAIA	6	ウシュアイアという名の幻像	ウシュアイアという名の戦士	30480	30480			30481	30010;30011;30020;30030;30040;30050;30060;30070;30080;30090;30100;30110;30120;30130;30140;30150;30160;30170;30180;30190;30200;30210;30220;30230;30240;30250;30260;30270;30280;30290;30300;30310;30320;30400;30420;30430;30490;30500;90251;101001;101005;301001;1030010;1030020;1030040;1030050;1030080;1030100;1030120;1030150;1030180;1030200;1030220;1030230;1030250;1030260;1030270;1030310;1030320;1030400;1030420;1030430;1030431;1030480;1030481;1030490;1030500;1030501;10000009;50410111;50410211;90101112;90101113;90101114;90101115;90101212;90101312;90101313;90101314;90101412;90101413;90101414;90101512;90101515;90101612;90101613;90101614;90101712;90101713;90101714;90101812;90101815;90101912;90101913;90101914;90102112;90102113;90102212;90102213;90102312;90102412;90102413;90102415;90102512;90102513;90102612;90102712;90102713;90102812;90102813;90102912;90103112;90103212;90103312;90103412;90103414;90103512;90103612;90103712;90103812;90103814;90104112;90104212;90104312;90104412;90104512;90104612;90104712;90104812;90105112;90105212;90105312;90105315;90105412;90105415;90105512;90105612;90105712;90105812;90105815;90105912;90105915;90106112;90106113;90106114;90106212;90106215;90106312;90106315;90106412;90106512;90106515;90107113;90107214;90107314;90107315;90107415;90107514;91501001;91502001;91503001;91504001;91505001;91506001;91507001;91508001;91509001;91510001;91511001;91512001;91513001;91514001;91515001;91516001;91517001;91518001;91519001;91520001;91521001;91522001;95020101;95020102;95020203;95020303;95020401;95020402;95020501;95020502;95020603;95020703;95020803;95020901;95020902;95021003;98002001;98002002;98002005;98004001;99990012;100110033;100110113;100110123;100110143;100110163;100110253;100110273;100110283;100110293;100110353;100110453;100200403;100200514;120100143;120100163;120100164;120100243;120100343;120100363;120100364;120100453;120100493;120100553;120100653;120101161;120101191;120101263;120101295;120101483;120101542;120101543;120101552;120200101;120200204;120512112;120606113;120610113;120712113;120712114;120712115;121011113;121214007;121214011;121214012;130100011;130100012;130100013;130100014;130100015;130100016;130100017;130100018;130100019;130100020;130100211;130100212;130100213;130100214;130100215;130100216;130100217;130100218;130100231;130100232;130100233;130100234;130100235;130100236;130100237;130100238;130100331;130100332;130100333;130100334;130100335;130100336;130100337;130100338;130100341;130100342;130100343;130100344;130100345;130100346;130100347;130100348;130100351;130100352;130100353;130100354;130100355;130100356;130100357;130100358;130100361;130100362;130100363;130100364;130100365;130100366;130100367;130100368;130100391;130100392;130100393;130100394;130100395;130100396;130100397;130100398;130100431;130100432;130100433;130100434;130100435;130100436;130100511;130100512;130100513;130100514;130100515;130100516;130200021;130200051;130200061;130200081;130200103;130200173;130200174;130200211;130200351;130200361;130200381;130200403;130200473;130200474;130200511;130300011;130300031;130300041;130300061;130300081;130300121;130300131;130300151;130300163;130300164;130300165;130300173;130300174;130300183;130300185;130300221;130300231;130300241;130300251;130300261;130300264;130300271;130300281;130300284;130300291;130300311;130300331;130300341;130300361;130300381;130300451;130300463;130300464;130300465;130300473;130300474;130300481;130300511;130300521;130300531;130300541;130300551;130300561;130300564;130300601;130300602;130400145;130400175;130400215;130400221;130400255;130400265;130400275;130400445;130400455;130400472;130400512;130400513;130400561;130400571;130500021;130500051;130500063;130500101;130500121;130500131;130500141;130500163;130500164;130500165;130500171;130500261;130500321;130500333;130500343;130500344;130500371;130500391;130500401;130500433;130500434;130500435;130500451;130500452;130500515;130500531;130600013;130600014;130600075;130600103;130600105;130600192;130600245;130600282;130600325;130600332;130600364;170111312	1;3;1;3;2;1	30480	304800101;304800201;304800301;304801301;4304801;304800401	304800101;304800201;304800301;304801301	4304801	304800401	1	31161	3048001;3048002;3048002;3048002	3048003;3048004	"{""3048001"": 1, ""3048002"": 2}"	43048	103048	30480	3048001	2	3	186	98	1519	110	1.5	0.08	0.1	0	0	5	10	30	1	100	2	3	0	3	202;224;217	0	10	effective_range_30480	30480	True	True	False	True	{}	{}	{}	8	2
