id,name,icon_bg_type,icon,"desc"
951000101,シールドブロウ,6,951000101,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
950900201,ウォーリアシールド,6,950900201,"自身に<skillEff=物理障壁>を4スタック付与.更に100%の<skillEff=基礎確率>で敵対象に<skillEff=誘導挑発>を付与,1ターン継続"
950900101,シールドブロウ,6,950900101,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#FF6719>物理ダメージ</color>を1回与える"
950800201,アーマードレイン,6,950800201,"敵対象に攻撃力の<color=#FFC432>200%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,100%の<skillEff=基礎確率>で対象の防御力-20%,2ターン継続"
950800101,ウォーリアショット,6,950800101,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#FF6719>物理ダメージ</color>を1回与える"
950700201,クラッシュハンマー,6,950700201,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#FF6719>物理ダメージ</color>を2回与える.攻撃後,自身に今回の与ダメージの<color=#FFC432>50%</color>分に相当する<skillEff=シールド>を付与,2ターン継続"
950700101,ウォーリアハンマー,6,950700101,敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#FF6719>物理ダメージ</color>を1回与える
950600201,シールドプッシュアタック,6,950600201,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,100%の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-20</color>,2ターン継続"
950600101,ウォーリアアックス,6,950600101,敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を1回与える
950500201,ダブルスマッシュ,6,950500201,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#FF6719>物理ダメージ</color>を2回与える.攻撃後,100%の<skillEff=基礎確率>で対象に<skillEff=挑発力場>を付与,1ターン継続"
950500101,ウォーリアブレード,6,950500101,"敵対象に攻撃力の<color=#FFC432>100%</color>の<color=#FF6719>物理ダメージ</color>を1回与える"
950400702,カウント加速,5,950400702,"横一列の敵に攻撃力の150%の物理ダメージを1回与える.行動終了時,50%の確率で自身の行動順を30%早め,30%の確率で気絶を付与"
950400701,セルフチェックモード,5,984000601,"自身が機神からの被ダメージ<color=#FFC432>+50%</color>.追加攻撃を受ける毎に,自身の効果抵抗+3%,被ダメージ-3%,最多20スタック,解除不可"
950400601,万全態勢,5,984000801,"攻撃後,自身にランダムで1つの強化効果を付与<color=#FFC432>(攻撃力+20%,防御力+20%,会心率+20%,与ダメージ+20%)</color>,敵対象にランダムで1つの弱体効果を付与<color=#FFC432>(攻撃力-15%,回復効果-30%,防御力-20%,与ダメージ-20%)</color>,3ターン継続"
950400501,セクターイジェクト,6,984000501,"敵全体に攻撃力の<color=#FFC432>60%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,対象の耐久値-現在耐久値の25%分"
950400401,シールドインパクトキャノン,6,984000401,"敵全体に攻撃力の<color=#FFC432>90%</color>の<color=#FF6719>物理ダメージ</color>を1回与え,攻撃力の<color=#FFC432>90%</color>の<color=#6666FF>ENダメージ</color>を1回与える.攻撃後,敵全体の<skillEff=強化効果>を解除し,<skillEff=強化効果>が付与されなくなる,3ターン継続"
950400301,双子の祝福,6,984000301,"自身の<skillEff=不利効果>を5つ解除し,敵が特定スキル<color=#FFC432>(通常攻撃,スキル2,究極スキル)</color>で自身を攻撃することを禁止する.敵が禁止スキルで自身を攻撃した場合,敵ランダム対象に[デストロイスラッシュ]を使用し,攻撃後25%<skillEff=基礎確率>で対象に<skillEff=気絶>を付与,1ターン継続(戦闘開始時1回[双子の祝福]を使用,その後8ターン毎に1回使用)"
950400201,デストロイスラッシュ,6,984000201,"横一列の敵に攻撃力の<color=#FFC432>200%</color>の<color=#FF6719>物理ダメージ</color>を1回与える"
950400101,グレートソードインパクト,6,984000101,"敵対象に攻撃力の<color=#FFC432>150%</color>の<color=#FF6719>物理ダメージ</color>を1回与える"
950310701,ハードンアーマー,5,950310701,"劣化トラップが場にいる時,ファーソウルの被ダメージ-50%.場にいる劣化トラップの数が<color=#FFC432>3</color>個未満の時,劣化トラップを<color=#FFC432>3</color>個まで召喚"
950310601,誘爆,5,950310601,"劣化トラップ<skillEff=戦闘不能>になった時,味方全体に劣化トラップの耐久値上限の<color=#FFC432>30%</color>に相当する<skillEff=固定ダメージ>を与える"
950310501,スピリットキャノン,6,950310501,"敵対象に攻撃力の<color=#FFC432>35%</color>の<color=#6666FF>ENダメージ</color>を8回与える"
950310401,浮遊型ミサイル,6,950310401,"敵全体に攻撃力の<color=#FFC432>200%</color>の<color=#6666FF>ENダメージ</color>を1回与える.攻撃後,50%の確率で対象の攻撃力-30%,2ターン継続"
950310301,トラップデプロイ,6,950310301,"場にいる劣化トラップが<color=#FFC432>3</color>個未満の時,劣化トラップを<color=#FFC432>3</color>個まで召喚"
950310201,クリムゾンランス,6,950310201,"横一列の敵に攻撃力の<color=#FFC432>70%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,50%の確率で対象の防御<color=#FFC432>-30%</color>,2ターン継続"
950310101,サプレッションショット,6,950310101,"敵対象に攻撃力の<color=#FFC432>120%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
950300301,トラップデプロイ,6,950300301,"[攻撃]敵対象に攻撃力の200%の[物理ダメージ]を4回与え,行動-20"
950300201,クリムゾンランス,6,950300201,"[攻撃]敵対象に物理ダメージを2回与え,裂傷を付与する"
950300101,サプレッションショット,6,950300101,"[攻撃]横一列に物理ダメージを1回与える"
950200601,エンパワーデバフ,5,950200601,"敵対象にダメージを与えた時,80%の確率で対象にランダムで1つの弱体効果を付与<color=#FFC432>(攻撃力-15%,回復効果-20%,防御力-10%,被ダメージ+20%)</color>,2ターン継続"
950200501,イニシアティブラッシュ,5,950200501,"自身の<skillEff=不利効果>が3以上時,攻撃後に追加で1回[ムーンファング]を使用する"
950200401,スターライトコラプス,6,950200401,"敵全体に攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を6回与える.敵の対象が5以下時,80%の確率で[サンダーホイール]を使用し,敵の対象数が6以上時,敵の行動を50%早める"
950200301,サンダーホイール,6,950200301,"敵全体に攻撃力の<color=#FFC432>25%</color>の<color=#6666FF>ENダメージ</color>を4回与える.攻撃後,対象の行動順を15%遅らせ,20%の確率で対象の<skillEff=強化効果>を奪う"
950200201,プロセス:ナイトライト,5,950200201,"通常攻撃ダメージ<color=#FFC432>-20%</color>,2ターン継続"
950200101,ムーンファング,6,950200101,"敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#FF6719>物理ダメージ</color>を2回与える.攻撃後,24%の<skillEff=基礎確率>で対象に<skillEff=麻痺>を付与,2ターン継続"
950100702,カウント加速,5,950100702,"ファーソウル行動後,劣化トラップのエネルギーゲージ<color=#FFC432>+1</color>"
950100701,ハードンアーマー,5,950100701,"劣化トラップが場にいる時,ファーソウルが受けるダメージを50%軽減する.場にいる劣化トラップの数が<color=#FFC432>3</color>個未満の時,劣化トラップを<color=#FFC432>3</color>個まで召喚"
950100601,誘爆,5,950100601,"劣化トラップ<skillEff=戦闘不能>になった時,味方全体に劣化トラップの耐久値上限の<color=#FFC432>30%</color>に相当する<skillEff=固定ダメージ>を与える"
950100501,スピリットキャノン,6,950100501,"敵対象に攻撃力の<color=#FFC432>35%</color>の<color=#6666FF>ENダメージ</color>を8回与える"
950100401,浮遊型ミサイル,6,950100401,"敵全体に攻撃力の<color=#FFC432>200%</color>の<color=#6666FF>ENダメージ</color>を1回与える.攻撃後,50%の確率で対象の攻撃力-30%,2ターン継続"
950100301,トラップデプロイ,6,950100301,"場にいる劣化トラップが<color=#FFC432>3</color>個未満の時,劣化トラップを<color=#FFC432>3</color>個まで召喚"
950100201,クリムゾンランス,6,950100201,"横一列の敵に攻撃力の<color=#FFC432>70%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,50%の確率で対象の防御力<color=#FFC432>-30%</color>,2ターン継続"
950100101,サプレッションショット,6,950100101,敵対象に攻撃力の<color=#FFC432>120%</color>の<color=#6666FF>ENダメージ</color>を1回与える
942301305,フェイトリメイク(OD),5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-55%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>100%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942301304,フェイトリメイク(OD),5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-50%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>75%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942301303,フェイトリメイク(OD),5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-45%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>75%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942301302,フェイトリメイク(OD),5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-40%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>50%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942301301,フェイトリメイク(OD),5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-35%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>50%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942300305,フェイトリメイク,5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-35%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>100%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942300304,フェイトリメイク,5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-30%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>75%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942300303,フェイトリメイク,5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-25%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>75%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942300302,フェイトリメイク,5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-20%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>50%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
942300301,フェイトリメイク,5,7043003,"自身に<color=#33CCFF>運勢</color>を付与,2ターン継続,解除不可.<color=#33CCFF>運勢</color>:味方が受ける会心ダメージ<color=#FFC432>-15%</color>.味方が致命ダメージを受けた時,自身の最大耐久値40%を消費し,その<color=#FFC432>50%</color>を致命ダメージを受けた味方に転移する.自身の耐久値が最大値の40%より低い時は発動しない"
